"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","ah5Ghc","M4A5Cf","ah5Ghc 2","M4A5Cf 2","ah5Ghc 3"
"https://www.google.com/maps/place/%D8%A8%D8%B1%D8%AC%D8%B1+%D9%87%D9%86%D8%B4%E2%80%AD/data=!4m7!3m6!1s0x3e2ee3bccb13cd77:0xc82f1b26ff233256!8m2!3d24.7350546!4d46.6486342!16s%2Fg%2F11kpgtcr5w!19sChIJd80Ty7zjLj4RVjIj_yYbL8g?authuser=0&hl=ar&rclk=1","برجر هنش","4.5","(859)","","","مطعم","·","","","","مفتوح","⋅ يغلق ٣:٣٠ ص","https://lh5.googleusercontent.com/p/AF1QipO0vNB4NfkxKJdbcT-Ha5N59ss2jwOuH-k_mPOD=w80-h106-k-no","الجلوس داخل المكان","·","الإيصال إلى السيارة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/Burger+Days+%D8%A8%D8%B1%D8%AC%D8%B1+%D8%AF%D8%A7%D9%8A%D8%B2%E2%80%AD/data=!4m7!3m6!1s0x3e2f033fa6227583:0x12aa3af167a00bfd!8m2!3d24.7621799!4d46.7231182!16s%2Fg%2F11mqz5g_n6!19sChIJg3Uipj8DLz4R_QugZ_E6qhI?authuser=0&hl=ar&rclk=1","Burger Days برجر دايز","4.1","(1,118)","","","وجبات سريعة","·","","3008 شارع الأمير مقرن بن عبدالعزيز","","مفتوح","⋅ يغلق أبوابه في الساعة ٤:٣٠ ص يوم الاثنين","https://lh5.googleusercontent.com/p/AF1QipOVn7Vts3Kqk2JlJW5qB1UcUM3Yeo_o6klgsGIJ=w92-h92-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A2%D8%B1+%D9%83%D9%8A%D9%88+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2ee5737e0f0adb:0x1ecde646b2544e89!8m2!3d24.8014638!4d46.6009267!16s%2Fg%2F11rckyb163!19sChIJ2woPfnPlLj4RiU5UskbmzR4?authuser=0&hl=ar&rclk=1","آر كيو برجر","4.1","(654)","","","هامبرغر","·","","·","طريق أنس ابن مالك","مفتوح","⋅ يغلق ٢ ص","https://lh5.googleusercontent.com/p/AF1QipOAms-keSdzMyavPyU5X0BUD8J_gg8tOTcq5fhl=w98-h92-k-no","الجلوس داخل المكان","·","الإيصال إلى السيارة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/777+%D8%A8%D8%B1%D8%AC%D8%B1+%D9%85%D8%B4%D9%88%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2efd4c0583f27b:0xf4ff04a4855105d4!8m2!3d24.7582818!4d46.6747223!16s%2Fg%2F12hvgmk28!19sChIJe_KDBUz9Lj4R1AVRhaQE__Q?authuser=0&hl=ar&rclk=1","777 برجر مشوي","4.2","(5,913)","","","هامبرغر","·","","·","طريق الملك عبدالعزيز الفرعي","مفتوح","⋅ يغلق ٢:٣٠ ص","https://lh5.googleusercontent.com/p/AF1QipOeiGbexndTC9ezff26ayYn2Ayk3Zd3h1QKM91A=w138-h92-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A7%D9%84+%D8%AF%D9%8A+%D8%A7%D9%86+%D8%A8%D8%B1%D8%AC%D8%B1+BURGERS+LDN%E2%80%AD/data=!4m7!3m6!1s0x3e2f03e08653d0f1:0xac36f783500f7f14!8m2!3d24.6999465!4d46.6717929!16s%2Fg%2F11kqs2vt65!19sChIJ8dBThuADLz4RFH8PUIP3Nqw?authuser=0&hl=ar&rclk=1","ال دي ان برجر BURGERS LDN","4.7","(231)","","","مطعم وجبات سريعة","·","","","⋅ يغلق ٤ ص","nasar، موسى الحجاوي، Ibn Al Athir","مفتوح","https://lh5.googleusercontent.com/p/AF1QipPSojEyaQ6kSwhFiVTsFOt7sid6Gpq_of_1oH6-=w92-h92-k-no","الإيصال إلى السيارة","·","التسليم بدون تلامس","",""
"https://www.google.com/maps/place/%D8%A8%D8%B1%D8%AC%D8%B1+12%E2%80%AD/data=!4m7!3m6!1s0x3e2f03462c3a28bd:0x11193010d95fb85b!8m2!3d24.686528!4d46.6806198!16s%2Fg%2F1q64fd5j_!19sChIJvSg6LEYDLz4RW7hf2RAwGRE?authuser=0&hl=ar&rclk=1","برجر 12","3.8","(842)","","","هامبرغر","·","","MMPJ+J69، طريق الأمير سلطان بن عبدالعزيز","","مفتوح","⋅ يغلق ١:٣٠ ص","https://lh5.googleusercontent.com/p/AF1QipOkCeSwZUQm0-2PPWjnlEml2TeD6vV9zH1fnV_M=w80-h157-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%B3%D8%AA%D8%A7%D9%85%D8%A8+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2ee537f313280d:0x26b960d0d4897c63!8m2!3d24.8188942!4d46.656167!16s%2Fg%2F11pb1_00y5!19sChIJDSgT8zflLj4RY3yJ1NBguSY?authuser=0&hl=ar&rclk=1","ستامب برجر","4.4","(1,718)","","","وجبات سريعة","·","","القادسية","","مفتوح","⋅ يغلق ٣ ص","https://lh5.googleusercontent.com/p/AF1QipOEcvEzIJgMIFYruH7BvfnJCkgFgoVAMUdVLGu4=w80-h106-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%AC%D8%A7%D9%86+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2f03734673c0f5:0xc62357ca2733f8b5!8m2!3d24.696727!4d46.703506!16s%2Fg%2F11cly5thj2!19sChIJ9cBzRnMDLz4RtfgzJ8pXI8Y?authuser=0&hl=ar&rclk=1","جان برجر","3.9","(1,220)","·","$$","مطعم","·","","","","Prince Abdulaziz Ibn Musaid Ibn Jalawi St, Dabab","مفتوح على مدار 24 ساعة","https://lh5.googleusercontent.com/p/AF1QipMnhR3OtesKrPqe1LNyWmIDFrCOVQgr195ojo_F=w80-h106-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A8%D8%B1%D8%AC%D8%B1+%D9%88+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2ee4903b882617:0x72024a61baa453d1!8m2!3d24.8198866!4d46.6423702!16s%2Fg%2F11bwqf6dkz!19sChIJFyaIO5DkLj4R0VOkumFKAnI?authuser=0&hl=ar&rclk=1","برجر و برجر","3.7","(465)","·","$$","هامبرغر","·","","","⋅ يغلق ٢ ص","RJ9R+XW5، King Abdul Aziz Branch Road, Al Hufuf","مفتوح","https://lh5.googleusercontent.com/p/AF1QipMkOVE3CI2Y1E7xYmDIYMOWXYKpBVQAM2J-gwO0=w93-h92-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D9%85%D9%88%D9%83%D9%8A+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2efd55314e5e21:0x9560ea87e6e453e!8m2!3d24.7794847!4d46.6824857!16s%2Fg%2F11sbwqy3h1!19sChIJIV5OMVX9Lj4RPkVufqgOVgk?authuser=0&hl=ar&rclk=1","موكي برجر","4.5","(336)","·","$$","هامبرغر","·","","","⋅ يغلق ٢ ص","QMHJ+RX","مفتوح","https://lh5.googleusercontent.com/p/AF1QipPocIHoc-r8Hj8oKbZFT9uxcdzyCGHwuDfVPTJm=w138-h92-k-no","الجلوس داخل المكان","·","الإيصال إلى السيارة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A3%D9%87%D9%88%D9%8A+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2ee3da29e60a2b:0xdd6b2f04dfbba072!8m2!3d24.7397393!4d46.6450568!16s%2Fg%2F11rqg_fj8c!19sChIJKwrmKdrjLj4RcqC73wQva90?authuser=0&hl=ar&rclk=1","أهوي برجر","4.3","(1,585)","","","مطعم","·","","طريق الإمام سعود بن عبدالعزيز بن محمد","","مفتوح","⋅ يغلق ٣ ص","https://lh5.googleusercontent.com/p/AF1QipNfollvDz1o5ewvoNqVp5wxPRt76IN6XaqO5srR=w197-h92-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%B3%D9%86%D8%B4%D8%B1%D9%8A+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2f01b4f92fc363:0x83c5fd9e7d68c8a4!8m2!3d24.7666568!4d46.7549214!16s%2Fg%2F11hkcvq3v3!19sChIJY8Mv-bQBLz4RpMhofZ79xYM?authuser=0&hl=ar&rclk=1","سنشري برجر","4.3","(3,495)","·","$$","هامبرغر","·","","·","شارع الجبو","مفتوح","⋅ يغلق ٤ ص","https://lh5.googleusercontent.com/p/AF1QipN7QDkKVppGISqycPfELIJx0RsDrvhlDLkxl6-J=w186-h92-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A8%D8%B1%D8%AC%D8%B1%D9%8A%D8%B4%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3e2f054da0638e65:0xbf7ae7deb2d6e46d!8m2!3d24.6663125!4d46.6829375!16s%2Fg%2F11kgsfv41_!19sChIJZY5joE0FLz4RbeTWst7ner8?authuser=0&hl=ar&rclk=1","برجريشن","3.7","(192)","","","هامبرغر","·","","","⋅ يغلق ١ ص","MM8M+G5","مفتوح","https://lh5.googleusercontent.com/p/AF1QipOnXx_0jTqiJ_Oih8zljB2uYbIJQ6YTtt6h-WAS=w163-h92-k-no","""","","البرجر","","لذيذ واصابع الجبن أيضا، البطاطس عادي لكن السعر غالي."""
"https://www.google.com/maps/place/%D8%A8%D9%8A%D9%88%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2ee471bc74d315:0x599915770be94d5d!8m2!3d24.808264!4d46.6190137!16s%2Fg%2F11f3zn8nng!19sChIJFdN0vHHkLj4RXU3pC3cVmVk?authuser=0&hl=ar&rclk=1","بيورجر","4.1","(3,056)","·","$$","هامبرغر","·","","طريق أنس ابن مالك","","مفتوح","⋅ يغلق ٣ ص","https://lh5.googleusercontent.com/p/AF1QipODwTIMcCebzP6Bh5yBW2N8sZTDIUFS2xiST772=w92-h92-k-no","""جربت لغاويص","","برجر","","ودبل"
"https://www.google.com/maps/place/%D9%84%D8%AA%D8%B3+%D8%A8%D8%A7%D8%AA%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2ee35e4026a86b:0x9e93cb5c2da2e516!8m2!3d24.7964566!4d46.6512473!16s%2Fg%2F11qh94yxjl!19sChIJa6gmQF7jLj4RFuWiLVzLk54?authuser=0&hl=ar&rclk=1","لتس باتي","4.3","(1,533)","","","هامبرغر","·","","·","8113 طريق الثمامة","مفتوح","⋅ يغلق ٢ ص","https://lh5.googleusercontent.com/p/AF1QipMmza5x8tBaMdnTnEMq1k5GyoQqK7px1zDGpE7j=w80-h106-k-no","""","","برجر","","رائع وخفيف قريب جدا من الطعم الامريكي"""
"https://www.google.com/maps/place/B1+Burger+-+%D8%A8%D9%8A+%D9%88%D9%86+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2efe20b4741783:0x85f462dfbdb6baa5!8m2!3d24.780052!4d46.7719858!16s%2Fg%2F11b5wjzxs5!19sChIJgxd0tCD-Lj4Rpbq2vd9i9IU?authuser=0&hl=ar&rclk=1","B1 Burger - بي ون برجر","4.1","(703)","·","$$","مطعم","·","","·","حى، شارع المصانع","مفتوح","⋅ يغلق أبوابه في الساعة ٤:٣٠ ص يوم الاثنين","https://lh5.googleusercontent.com/p/AF1QipMzOaXyTC1KfGnBTnE19Zrt-10cYGfbhT2GA2b0=w80-h100-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A8%D8%B1%D8%AC%D8%B1+%D9%85%D8%A7%D8%A8%E2%80%AD/data=!4m7!3m6!1s0x3e2f01b40db81437:0x572f7ad7d9ba920f!8m2!3d24.72658!4d46.7797231!16s%2Fg%2F11rwmsmdkq!19sChIJNxS4DbQBLz4RD5K62dd6L1c?authuser=0&hl=ar&rclk=1","برجر ماب","4.5","(1,612)","·","$$","مطعم","·","","·","طريق خريص","مفتوح","⋅ يغلق ٢ ص","https://lh5.googleusercontent.com/p/AF1QipMpjgK98XnqJXgM1qOwssxRxk1o5W92sY1Idz1U=w123-h92-k-no","الجلوس داخل المكان","·","الإيصال إلى السيارة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A8%D8%B1%D8%AC%D8%B1+%D9%85%D8%A7%D8%A8%E2%80%AD/data=!4m7!3m6!1s0x3e2efd43fc5faddf:0x3d2dc7eaac5da0e4!8m2!3d24.7873061!4d46.6810518!16s%2Fg%2F11pxmbjr0h!19sChIJ361f_EP9Lj4R5KBdrOrHLT0?authuser=0&hl=ar&rclk=1","برجر ماب","4.5","(2,526)","·","$$","هامبرغر","·","","طريق ابي بكر الصديق","","مفتوح","⋅ يغلق ٣ ص","https://lh5.googleusercontent.com/p/AF1QipNMITj5zy552bVxVc2H8b_-vYF0MKPaAKgSq4_o=w80-h106-k-no","الجلوس داخل المكان","·","الإيصال إلى السيارة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D9%81%D9%84+%D8%A7%D9%88%D9%81+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2efdc9e9347301:0x8d975bf938ba08ca!8m2!3d24.8192734!4d46.7313595!16s%2Fg%2F11rp1mkx7h!19sChIJAXM06cn9Lj4Rygi6OPlbl40?authuser=0&hl=ar&rclk=1","فل اوف برجر","4.7","(2,401)","","","هامبرغر","·","","·","طريق سعيد ابن زيد","مفتوح","⋅ يغلق ١ ص","https://lh5.googleusercontent.com/p/AF1QipMxen_EwxEPt0VNQ7YbesHAbNwB4CkzrMTXBMex=w80-h106-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A8%D8%A7%D9%88%D9%86%D8%B3+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2f1f236fc95411:0x9667d6c561eb02ef!8m2!3d24.6540328!4d46.5812798!16s%2Fg%2F11s7tvxmmy!19sChIJEVTJbyMfLz4R7wLrYcXWZ5Y?authuser=0&hl=ar&rclk=1","باونس برجر","4.5","(239)","","","هامبرغر","·","","·","RDLC2392، 2392 شارع الطائف، 6187، حي ظهرة لبن،","مفتوح","⋅ يغلق ٤ ص","https://lh5.googleusercontent.com/p/AF1QipNcoBiGa6qXYDPYM2STbrN5HPJStJ6wBHcwljW7=w123-h92-k-no","الجلوس داخل المكان","·","خدمة الطلب أثناء القيادة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D9%83%D8%A7%D9%84%D9%8A%D9%81%D9%88%D8%B1%D9%86%D9%8A%D8%A7+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2f032f12ee202b:0xa32925c55ef227b2!8m2!3d24.697858!4d46.723659!16s%2Fg%2F11sd01cxzn!19sChIJKyDuEi8DLz4RsifyXsUlKaM?authuser=0&hl=ar&rclk=1","كاليفورنيا برجر","4.7","(6,380)","·","$$","هامبرغر","·","","·","⋅ يغلق ١ ص","طريق صلاح الدين الأيوبي، Salah Ad Din Al Ayyubi Rd","مفتوح","https://lh5.googleusercontent.com/p/AF1QipNkddRFXTHkfKZkKvlRkIcfOJKW0bKjuUjB_iEx=w92-h92-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D9%88%D8%A7%D9%86+%D8%A7%D9%88+%D9%88%D8%A7%D9%86%E2%80%AD/data=!4m7!3m6!1s0x3e2f1d426c846ca5:0xb0415f3eb7d67304!8m2!3d24.723263!4d46.6521885!16s%2Fg%2F1trpp809!19sChIJpWyEbEIdLz4RBHPWtz5fQbA?authuser=0&hl=ar&rclk=1","وان او وان","4.0","(1,633)","","","هامبرغر","·","","·","6331 طريق الملك عبدالله الفرعي, 3902","مفتوح","⋅ يغلق ٣ ص","https://lh5.googleusercontent.com/p/AF1QipO4oMYs0NXRuOKumAxxh-4DgjEAxNqhkZ8uROyt=w80-h106-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A8%D8%B1%D8%AC%D8%B1+%D9%85%D8%B4%D9%88%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e2efce1cc2e1817:0x7336151feb48a34f!8m2!3d24.7895764!4d46.6926067!16s%2Fg%2F11gfhtffxv!19sChIJFxguzOH8Lj4RT6NI6x8VNnM?authuser=0&hl=ar&rclk=1","برجر مشوي","3.5","(113)","","","وجبات سريعة","·","","","⋅ يغلق ٣ ص","QMQV+R2Q","مفتوح","https://lh5.googleusercontent.com/p/AF1QipObc0omh-cyEfHrDcTAFxdHkQuO56U0ilcuMuVG=w80-h93-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A7%D8%B5%D9%84+%D8%A7%D9%84%D8%A8%D8%B1%D8%AC%D8%B1+TBO%E2%80%8F%E2%80%AD/data=!4m7!3m6!1s0x3e2eff5666ee9bfd:0xad2fc5018ce3f348!8m2!3d24.8497453!4d46.7649032!16s%2Fg%2F11spljmsrl!19sChIJ_ZvuZlb_Lj4RSPPjjAHFL60?authuser=0&hl=ar&rclk=1","اصل البرجر TBO‏","4.5","(558)","","","هامبرغر","·","","·","طريق الثمامة","مفتوح","⋅ يغلق ٣:٣٠ ص","https://lh5.googleusercontent.com/p/AF1QipNik1WqOsXSYzgK2Xgr5SneDVRhKy1x9JTKJKkf=w140-h92-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%AF%D8%A7%D9%8A%D8%B2+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2ee30a14b7cf0d:0x494edd6e07e5a7bd!8m2!3d24.7886112!4d46.639118!16s%2Fg%2F11q9q_xytm!19sChIJDc-3FArjLj4RvaflB27dTkk?authuser=0&hl=ar&rclk=1","دايز برجر","4.8","(1,356)","","","مطعم","·","","شارع الأمير سلمان بن محمد آل سعود","","مفتوح","⋅ يغلق أبوابه في الساعة ٤:٣٠ ص يوم الاثنين","https://lh5.googleusercontent.com/p/AF1QipOslEz5oRicp3ACFfHDuYbzbzLJc5lgt140DLzB=w138-h92-k-no","الجلوس داخل المكان","·","الإيصال إلى السيارة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A7%D8%B5%D9%84+%D8%A7%D9%84%D8%A8%D8%B1%D8%AC%D8%B1+TBO%E2%80%AD/data=!4m7!3m6!1s0x3e2f1f211ce9ef3d:0xa7532a2e1acc18ee!8m2!3d24.6294436!4d46.5418889!16s%2Fg%2F11s767ly2b!19sChIJPe_pHCEfLz4R7hjMGi4qU6c?authuser=0&hl=ar&rclk=1","اصل البرجر TBO","4.8","(1,899)","·","$$","هامبرغر","·","","","⋅ يغلق ٤ ص","JGHR+QP5","مفتوح","https://lh5.googleusercontent.com/p/AF1QipPx0khgW18zuEmzNpqva27hfIakiYPmur4jU0yr=w140-h92-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A8%D8%B1%D8%AC%D8%B1+%D8%A8%D9%88%D8%AA%D9%8A%D9%83%E2%80%AD/data=!4m7!3m6!1s0x3e2ee3e24e2b3bf3:0xeb306e1366aa1915!8m2!3d24.7910239!4d46.6111179!16s%2Fg%2F11lj3wn754!19sChIJ8zsrTuLjLj4RFRmqZhNuMOs?authuser=0&hl=ar&rclk=1","برجر بوتيك","4.5","(4,248)","","","مطعم","·","","·","طريق الأمير محمد بن سعد بن عبدالعزيز","مفتوح","⋅ يغلق ١ ص","https://lh5.googleusercontent.com/p/AF1QipOQqPT9pQtJz3MJplYa31nCObtC3yMSU0ZCHidT=w158-h92-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D9%81%D8%A7%D9%8A%D8%B1+%D9%81%D9%84%D8%A7%D9%8A+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2f039480825825:0x180ebaa8627278ed!8m2!3d24.708591!4d46.6887596!16s%2Fg%2F11k9gwdq29!19sChIJJViCgJQDLz4R7XhyYqi6Dhg?authuser=0&hl=ar&rclk=1","فاير فلاي برجر","4.5","(327)","","","مطعم","·","","·","⋅ يغلق ١ ص","PM5Q+CFQ","مفتوح","https://lh5.googleusercontent.com/p/AF1QipNRXDN6o5AY7cgDdF98b7bNBVStQqNvWABlUnUh=w122-h92-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D9%81%D9%84%D9%8A%D9%83%D8%B1+%D8%A8%D8%B1%D9%82%D8%B1+Flicker+burger%E2%80%AD/data=!4m7!3m6!1s0x3e2f03181d222c11:0xc7668fa5049f943d!8m2!3d24.6979789!4d46.6940927!16s%2Fg%2F11tnfj1j3b!19sChIJESwiHRgDLz4RPZSfBKWPZsc?authuser=0&hl=ar&rclk=1","فليكر برقر Flicker burger","4.3","(543)","","","هامبرغر","·","","3045 عبدالله بن سليمان الحمدان، RHSA7993","","مفتوح","⋅ يغلق ٣:٣٠ ص","https://lh5.googleusercontent.com/p/AF1QipOUXmAxHxeshJJ1CklggMsPRgiky4jLEvH64n6J=w80-h106-k-no","الجلوس داخل المكان","·","خدمة الطلب أثناء القيادة","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D9%87%D9%84%D8%A7+%D8%A8%D8%B1%D8%AC%D8%B1%E2%80%AD/data=!4m7!3m6!1s0x3e2f016a3b90f3ff:0x32635340c3906061!8m2!3d24.7477594!4d46.7752365!16s%2Fg%2F11l8tkqnbd!19sChIJ__OQO2oBLz4RYWCQw0BTYzI?authuser=0&hl=ar&rclk=1","هلا برجر","4.5","(772)","","","هامبرغر","·","","·","الامير بندر بن عبدالعزيز","مفتوح","⋅ يغلق ١:٣٠ ص","https://lh5.googleusercontent.com/p/AF1QipNxogcXQ2USldo15zj5f2szeqxqA5UB7QUhWmI=w80-h106-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A7%D8%B5%D9%84+%D8%A7%D9%84%D8%A8%D8%B1%D8%AC%D8%B1+TBO%E2%80%AD/data=!4m7!3m6!1s0x3e2ee5b5a1cf125b:0x14e49e13210d573e!8m2!3d24.8550693!4d46.6476445!16s%2Fg%2F11nh9c3r19!19sChIJWxLPobXlLj4RPlcNIROe5BQ?authuser=0&hl=ar&rclk=1","اصل البرجر TBO","4.4","(1,052)","","","هامبرغر","·","","طريق ابي بكر الصديق","","مفتوح","⋅ يغلق ٤ ص","https://lh5.googleusercontent.com/p/AF1QipPqcX1iItm5DStVnMY7tcd5VW3F20P7Ssehfnso=w92-h92-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
"https://www.google.com/maps/place/%D8%A8%D8%B1%D8%AC%D8%B1+%D9%87%D9%86%D8%B4%E2%80%AD/data=!4m7!3m6!1s0x3e2efd7a156d74e1:0xe0994efcc19036d7!8m2!3d24.7642382!4d46.7141575!16s%2Fg%2F11twq9f8s_!19sChIJ4XRtFXr9Lj4R1zaQwfxOmeA?authuser=0&hl=ar&rclk=1","برجر هنش","4.3","(1,618)","·","$$","مطعم","·","","·","طريق عثمان بن عفان","مفتوح","⋅ يغلق ٣:٣٠ ص","https://lh5.googleusercontent.com/p/AF1QipOTeGt2nsKlv3E3XzWuDytUGYGGQ8X3ugs-hruC=w122-h92-k-no","الجلوس داخل المكان","·","طعام سفري","·","التسليم بدون تلامس"
